"Dealer ID","Stock Number",Year,Make,Model,Trim,Vin,mileage,Price,Color,"Interior Color",Transmission,Image,Description,Options,"Vehicle Type",Engine,Drive-train,"Fuel Type","Destination URL",New/Used,Certified,Doors,MSRP,Down-payment,"Fuel city min","Fuel city max","Highway city min","Highway city max",Title,"Date added","Car report"
555,R217177,2013,Escalade,Escalade,,VIN:1GYS4AEFXDR217177,"152,000 Km","$28,995",Black,"Interior Color:Black",Automatic,"[{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-938eb013eb43ad7236ebb73bbc446493.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-6a89c59a3e3dbca78a511f567311b445.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-737727bafee1c4a0c76dba9a705a3e52.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-605545097de406acb4a8d93fc68865eb.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-133736ca592f1f94d297d3254eea4b27.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-33551918c4f7b28698bb48fd8ea9afaa.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-828e8bf3d0b3c5e89e1c642e14cfa189.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-237e79b7638fa14910c4d8e54c3f51a5.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-a5a73a588968527f7c35b54c7854166e.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-fb50766191946b53bc49312174eb9214.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-6762a3985c8cb7e1ae724da0d2d5f753.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-11bc51af45b9a4b93f37b84a1316dfb2.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-4dbb764cf45f3083926b6dbd9f4a4e13.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-a36f7e49f83c5934e87d82387482e809.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-1529db64dfff02f8002374dc1676d41f.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-9fd9cbe8b905a5ba22f944d20609dcf6.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-4d4e19c733fdbf90d450a69bdbc6689d.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-54040d81127782233319af58d57017c4.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-ad22518e944766083b161c7091530520.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-012810a6e58cf9b89147980edb52770e.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-2a78bc76dfba20bf74f409731b9dbdc9.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-008c2cb9380099eca84c045ba797a9d5.jpg""}]",description,Options,,6.2,AWD,"Fuel Type:Other",https://www.ontarioqualitymotors.com/cars/used/2013-Cadillac-Escalade-SUV-241795,Used,Certified,"Doors:4 doors",,,,,,,"2013 Cadillac Escalade AWD 4dr Base",,
555,JH309593,2018,Challenger,Challenger,,VIN:2C3CDZAG3JH309593,"77,000 Km","$33,995",White,"Interior Color:Black",Automatic,"[{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/11/thumb-0557e57eaadc6748fbffea39ee619c23.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/11/thumb-1740cc5cfe0200a6eafe8a107a70b82f.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/11/thumb-e51f88981de6fd41a0b5f74ba678a716.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/11/thumb-ccbe8773f8305832a7b3ed55d9ae8eb3.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/11/thumb-543ab4438637058dfaa29d6751108311.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/11/thumb-e40ad8d2834e91c0a997d7760da9404a.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/11/thumb-bb3245d849f434a2008efd042068173f.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/11/thumb-1a7226f0a1d3d0beb5a3958d6f56f8e3.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/11/thumb-ee3d50583bebaa004dde818957243db9.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/11/thumb-1d691d253fee9fbd65de6723ad2fc069.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/11/thumb-ac78789fddb4aedfa885053eced6d87d.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/11/thumb-399b32e28564aa4dab2ed160cf0ca7ec.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/11/thumb-953698cc91dd561ea004587f8e24aca7.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/11/thumb-69588e35b150315e09c532f1e63a0e9e.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/11/thumb-4cea9ea4a47afbeb336be34a0a8aa881.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/11/thumb-fa6c9874f2930532e16a161dfe8344f9.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/11/thumb-756e8f96a2988eafbbe18a3fe6a187db.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/11/thumb-0f3b7eab1ed04950a8dc468c2b9935f7.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/11/thumb-432ff987ac395485dea74afd13bab1ea.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/11/thumb-028a45bd12e58009b56f98e414eacc62.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/11/thumb-92a5920104114f7f731a0cc58f9296cd.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/11/thumb-879af6225ce220134515c139b9748228.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/11/thumb-acbc405a9a66f6b970a1ffbdf9057e78.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/11/thumb-079bbf6291a03280dd3d839ee487e1d8.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/11/thumb-cbd7b925ba82c0084a8ca2f33793fa76.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/11/thumb-d81470f4a2671d042c9442184e329d0a.jpg""}]",description,Options,,3.6,RWD,"Fuel Type:Gasoline",https://www.ontarioqualitymotors.com/cars/used/2018-Dodge-Challenger-Coupe-279558,Used,Certified,"Doors:2 doors",,,,,,,"2018 Dodge Challenger SXT RWD",,
555,21151,2012,"Range Rover Sport","Range Rover Sport",,VIN:SALSK2D44CA721151,"161,580 Km","$18,995",Blue,"Interior Color:Black",Automatic,"[{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-b83f8a8d2b86e22048260c69cb02983e.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-b33a21042dcf64d4bd34ce981f2c4218.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-6e85664d1b4a508dbf20638d630e9506.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-5853280343288c8b59ee25d53d905cd3.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-b092451eb1fe10e064ef43a115f8d650.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-4a58d7c11d9c41f33503f551fb033df5.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-b82ec3596481ef690336d6b801e78dd6.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-da4635e8050eef1af42d25720277668c.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-562dcfaf74880f44ac31f1fd08a7cb21.jpg""}]",description,Options,,5.0,AWD,"Fuel Type:Gasoline",https://www.ontarioqualitymotors.com/cars/used/2012-Land-Rover-Range-Rover-Sport-SUV-245106,Used,Certified,"Doors:4 doors",,,,,,,"2012 Land Rover Range Rover Sport 4WD 4dr HSE",,
555,013056,2015,C-Class,C-Class,,VIN:55SWF4KB3FU013056,"112,000 Km","$24,995",Silver,"Interior Color:Red",Automatic,"[{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/11/thumb-00e51f5d5d17985e8b8f0c5314acb1d5.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/11/thumb-3fe303189e9878fb7aeddc996ce8f80d.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/11/thumb-481587bddd08f59ffc67ad1134a2f541.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/11/thumb-b9676be37175e0d14992ae117c61bb47.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/11/thumb-a1a701f714268635ea966143d3942f3e.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/11/thumb-f04825a6e6148581e01eed933fb0da02.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/11/thumb-a8c549716d01de99f37d321d8aa64f0c.jpg""}]",description,Options,,2.0,AWD,"Fuel Type:Gasoline",https://www.ontarioqualitymotors.com/cars/used/2015-Mercedes-Benz-C-Class-Sedan-281764,Used,Certified,"Doors:4 doors",,,,,,,"2015 Mercedes-Benz C-Class 4dr Sdn C300 4MATIC",,
555,U63843,2017,"3 Series","3 Series",,VIN:WBA8D9G37HNU63843,"47,000 Km","$25,995",White,"Interior Color:Black",Automatic,"[{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-671e56d2964de32371c07dc0df8bfe10.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-8d84123a66f18e0d7a4399001700f8ef.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-d68d7810a028b1fe358402d59f9ee9c0.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-d0acc09b471e2928ab9c907e2473e3f6.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-beb7360ac3a06c847bb7f0f0f5a62065.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-614ec65e418791860697e09a8618bcde.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-5e8d9fc15829893ffa81c3b3555793c8.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-511a915a1ed13abb67fc89f39c53caa1.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-7a55796b436d51906c3f886cc5b38ccb.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-faaa397d9e1460d8f455b0a01c723315.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-69b77c579b561daa8cc2b4f0be8d564c.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-8e295e5347dcbb69e3a7b8145eccd4ac.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-839ef67a662d910f0c5c6adb3c11e5a3.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-1c1d065cdd30c609de27eb9f8609159d.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-f8786e2609a34fbfb2894e5c097a9d64.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-c1910a25c91fd38cea47f488f31112a6.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-4909bfa5597512106e796694c58bc18f.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-3f44c9d29c8342267a78c33823f4a60f.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-36b7893220655f27a0d620f609af121f.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-4b8652a184d8fb8c51097f173e1c8470.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-44058bd43466ef75cb29aadb80301c3f.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-15b0a417c5bba2c4f21819ac32af1910.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/07/thumb-14e64765104e740b39a3cc3184787481.jpg""}]",description,Options,,2.0,AWD,"Fuel Type:Gasoline",https://www.ontarioqualitymotors.com/cars/used/2017-BMW-3-Series-Sedan-242915,Used,Certified,"Doors:4 doors",,,,,,,"2017 BMW 3 Series 330i xDrive Sedan South Africa",,
555,K692514,2017,"3 Series","3 Series",,VIN:WBA8A3C38HK692514,"55,000 Km","$25,995",White,"Interior Color:Red",Automatic,"[{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/06/thumb-505d5efa100d3f2d44631fac0f3f4d18.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/06/thumb-8d1d661f7b6b665bbe00adf16430f5ec.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/06/thumb-a682368849e3698a06dddfbc43f69728.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/06/thumb-1a04d594604936e3c114035b53dcb780.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/06/thumb-d9cde55ce8fc73880da1d04085abcfd9.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/06/thumb-0dafae62bba0eb4ee9928e4638836e7c.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/06/thumb-d5310be402ca03c660de7401f8ed5350.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/06/thumb-be4192da94804d4eac0d193a16d5fec1.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/06/thumb-073bb4168588d32615e4573cbe39e6ea.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/06/thumb-2bf444c0781b99a87e4a12407bbd0b0b.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/06/thumb-024aacc238498a39b760513ca2f81545.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/06/thumb-e10c5d746a1d70744b56cfac18a8f2db.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/06/thumb-3da21d8639e59ecee6774e30bb4144d7.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/06/thumb-a4742112fdbebbd4080ab9b4645ef63f.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/06/thumb-1c39dd54f2808b30a56238c75d50fdc8.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/06/thumb-a0b516f93dcf28efa71b70a58cea9685.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/06/thumb-4979d1e30cfbb2f92a1f59192ce2dac8.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/06/thumb-3084ee99e805f3f954400bd4aaed7618.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/06/thumb-ea00202ee38a58d018d0e01d057f1237.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/06/thumb-452db5bb2f98d747e6da232a44b40597.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/06/thumb-0997b5cfa6cdb3f606de225851cf12aa.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/06/thumb-04be5391e50f2bd0f18d6a25a4615c2d.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/06/thumb-2a5d3fa17ba24c5639c348bf951f7e11.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/06/thumb-e6f1817c51bdba258e66d2dc0649da71.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/06/thumb-c6b7f7d4a207e72ca82772cbf5d26013.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/06/thumb-d6a3a7ead4862dadd6af9222b6054c3e.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/06/thumb-abded44f911adfc82dcb601ae0e044d8.jpg""},{""photo urls"":"""",""photo urls-src"":""https://autobunny-docs.s3.ca-central-1.amazonaws.com/1249/car/forsale/images/2021/06/thumb-8e6bfd534740682d4156a724ecb249be.jpg""}]",description,Options,,2.0,AWD,"Fuel Type:Gasoline",https://www.ontarioqualitymotors.com/cars/used/2017-BMW-3-Series-Sedan-230083,Used,Certified,"Doors:4 doors",,,,,,,"2017 BMW 3 Series 320i xDrive AWD",,
